AHN Se Jung POSITION,AHN Se Jung LAP TIME,AHN Se Jung ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME
2,7.71,7.71,1,7.59,7.59,3,7.81,7.81
2,9.68,17.39,1,9.65,17.24,3,9.70,17.51
2,9.17,26.56,1,9.20,26.44,3,9.16,26.67
2,9.30,35.86,1,9.29,35.73,3,9.29,35.96
2,9.39,45.240,1,9.43,45.149,3,9.37,45.323
