WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,SCHUBERT Christoph POSITION,SCHUBERT Christoph LAP TIME,SCHUBERT Christoph ELAPSED TIME
1,6.71,6.71,3,7.28,7.28,2,7.09,7.09,4,7.39,7.39
1,8.78,15.49,3,8.94,16.22,2,8.95,16.04,4,9.07,16.46
1,8.55,24.04,3,8.45,24.67,2,8.60,24.64,4,8.76,25.22
1,8.73,32.77,3,8.89,33.56,2,8.76,33.40,4,9.02,34.24
1,8.93,41.695,3,8.97,42.521,2,8.93,42.322,4,9.12,43.358
