Ivan DOLINIC POSITION,Ivan DOLINIC LAP TIME,Ivan DOLINIC ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME
4,7.561,7.561,2,7.288,7.288,1,7.209,7.209,3,7.499,7.499
4,9.956,17.516,2,9.414,16.701,1,9.453,16.662,3,9.524,17.023
4,9.643,27.159,2,9.171,25.872,1,9.079,25.740,3,9.140,26.163
4,9.940,37.098,2,9.392,35.263,1,9.470,35.210,3,9.274,35.436
4,10.51,47.601,2,9.71,44.964,1,9.69,44.897,3,9.67,45.100
