Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,KIM Ye Jin POSITION,KIM Ye Jin LAP TIME,KIM Ye Jin ELAPSED TIME,Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME
1,7.13,7.13,2,7.29,7.29,2,7.29,7.29,4,7.47,7.47
1,9.32,16.45,3,9.35,16.64,2,9.26,16.55,4,9.29,16.76
1,8.80,25.25,3,8.71,25.35,2,8.78,25.33,4,8.67,25.43
1,8.94,34.19,3,9.14,34.49,2,8.93,34.26,4,9.12,34.55
1,9.03,43.22,3,8.99,43.48,2,9.03,43.29,4,9.60,44.15
