WANG Xinyue POSITION,WANG Xinyue LAP TIME,WANG Xinyue ELAPSED TIME,Lia STEPANOVA POSITION,Lia STEPANOVA LAP TIME,Lia STEPANOVA ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME
1,7.28,7.28,3,7.41,7.41,4,7.59,7.59,2,7.32,7.32
1,9.63,16.91,3,9.84,17.25,4,9.80,17.39,2,9.67,16.99
1,9.14,26.05,3,9.17,26.42,4,9.30,26.69,2,9.22,26.21
1,9.48,35.53,3,9.36,35.78,4,9.60,36.29,2,9.38,35.59
1,9.44,44.962,3,9.49,45.267,4,9.81,46.098,2,9.48,45.065
