XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME,Paul BEAUCHAMP POSITION,Paul BEAUCHAMP LAP TIME,Paul BEAUCHAMP ELAPSED TIME,Augustin GERE POSITION,Augustin GERE LAP TIME,Augustin GERE ELAPSED TIME,Sebastian CANO POSITION,Sebastian CANO LAP TIME,Sebastian CANO ELAPSED TIME,ANDERMANN Nico POSITION,ANDERMANN Nico LAP TIME,ANDERMANN Nico ELAPSED TIME
1,6.85,6.85,2,7.02,7.02,5,8.05,8.05,3,7.12,7.12,4,7.32,7.32
1,9.02,15.87,2,9.16,16.18,5,9.44,17.49,3,9.18,16.30,4,9.12,16.44
1,8.68,24.55,2,8.94,25.12,5,9.32,26.81,3,8.89,25.19,4,8.86,25.30
1,8.84,33.39,2,9.07,34.19,5,9.79,36.60,3,9.23,34.42,3,9.12,34.42
1,9.14,42.516,2,9.39,43.572,5,10.06,46.649,4,9.70,44.107,3,9.55,43.962
