DUBOIS Steven POSITION,DUBOIS Steven LAP TIME,DUBOIS Steven ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME,PARK Se Yeong POSITION,PARK Se Yeong LAP TIME,PARK Se Yeong ELAPSED TIME,AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME
1,6.63,6.63,4,7.49,7.49,2,6.80,6.80,3,6.92,6.92,5,7.57,7.57
1,8.74,15.37,4,8.78,16.27,2,8.78,15.58,3,8.69,15.61,5,8.80,16.37
1,8.28,23.65,4,8.10,24.37,3,8.30,23.88,2,8.16,23.77,5,8.01,24.38
1,8.32,31.97,4,8.27,32.64,3,8.25,32.13,2,8.28,32.05,5,8.37,32.75
1,8.58,40.55,4,8.59,41.23,3,8.59,40.72,2,8.64,40.69,5,9.38,42.136
