de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,TREACY Farrell POSITION,TREACY Farrell LAP TIME,TREACY Farrell ELAPSED TIME,Reinis BERZINS POSITION,Reinis BERZINS LAP TIME,Reinis BERZINS ELAPSED TIME
1,6.81,6.81,3,7.13,7.13,2,6.93,6.93,4,7.25,7.25,5,7.40,7.40
1,8.73,15.54,3,8.81,15.94,2,8.73,15.66,4,8.80,16.05,5,8.73,16.13
1,8.21,23.75,3,8.18,24.12,2,8.16,23.82,4,8.30,24.35,5,8.33,24.46
1,8.37,32.12,3,8.21,32.33,2,8.37,32.19,5,24.91,49.26,4,8.41,32.87
1,8.48,40.60,0,8.34,40.67,0,8.47,40.66,5,19.65,1:08.910,4,8.52,41.396
