Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,Ievgen GUTENOV POSITION,Ievgen GUTENOV LAP TIME,Ievgen GUTENOV ELAPSED TIME,Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME,Jakov DOMITREK POSITION,Jakov DOMITREK LAP TIME,Jakov DOMITREK ELAPSED TIME
1,7.16,7.16,3,7.46,7.46,2,7.26,7.26,4,7.59,7.59
1,9.30,16.46,3,9.31,16.77,2,9.30,16.56,4,9.96,17.55
1,8.75,25.21,3,8.68,25.45,2,8.78,25.34,4,9.57,27.12
1,8.96,34.17,3,8.94,34.39,2,8.96,34.30,4,9.83,36.95
1,8.99,43.156,3,8.92,43.308,2,8.97,43.265,4,9.72,46.670
