HOOGERWERF Dylan POSITION,HOOGERWERF Dylan LAP TIME,HOOGERWERF Dylan ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME,GIORDANO Marco POSITION,GIORDANO Marco LAP TIME,GIORDANO Marco ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME,Furkan AKAR POSITION,Furkan AKAR LAP TIME,Furkan AKAR ELAPSED TIME
1,6.85,6.85,2,7.03,7.03,3,7.19,7.19,4,7.35,7.35,5,7.47,7.47
1,8.82,15.67,2,8.78,15.81,3,8.78,15.97,4,8.75,16.10,5,8.85,16.32
1,8.36,24.03,2,8.25,24.06,3,8.32,24.29,4,8.32,24.42,5,8.47,24.79
1,8.56,32.59,2,8.64,32.70,3,8.49,32.78,4,8.44,32.86,5,8.61,33.40
1,8.82,41.41,2,8.79,41.499,3,8.91,41.692,4,8.90,41.762,5,8.76,42.169
