Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Ben SOUTHEE POSITION,Ben SOUTHEE LAP TIME,Ben SOUTHEE ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME
0,14.188,14.188,0,14.220,14.220,0,14.220,14.220,0,14.399,14.399
0,11.527,25.715,0,11.477,25.697,0,11.571,25.791,0,11.268,25.667
0,10.202,35.917,0,10.156,35.853,0,10.104,35.896,0,10.033,35.700
0,9.864,45.782,0,9.858,45.711,0,9.916,45.811,0,9.834,45.534
0,9.459,55.240,0,9.264,54.975,0,9.492,55.303,0,9.579,55.114
0,9.506,1:04.746,0,9.613,1:04.588,0,9.433,1:04.736,0,9.506,1:04.620
0,9.543,1:14.289,0,9.462,1:14.050,0,9.470,1:14.206,0,9.471,1:14.090
0,9.597,1:23.887,0,9.342,1:23.392,0,9.623,1:23.829,0,9.567,1:23.657
0,10.046,1:33.932,0,9.851,1:33.243,0,9.589,1:33.418,0,9.769,1:33.426
