Benjamin KOCH POSITION,Benjamin KOCH LAP TIME,Benjamin KOCH ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Robbert-Kees BOER POSITION,Robbert-Kees BOER LAP TIME,Robbert-Kees BOER ELAPSED TIME
4,7.528,7.528,2,7.194,7.194,3,7.465,7.465,1,6.976,6.976
4,9.874,17.402,3,9.554,16.748,2,9.241,16.705,1,9.410,16.386
4,9.441,26.843,3,9.094,25.841,1,8.896,25.601,2,9.253,25.639
4,9.694,36.536,3,9.316,35.157,2,9.443,35.043,1,9.362,35.000
4,10.13,46.658,3,9.59,44.744,1,9.50,44.539,2,9.56,44.558
