Artur SULTANGALIYEV POSITION,Artur SULTANGALIYEV LAP TIME,Artur SULTANGALIYEV ELAPSED TIME,Paul WORTH POSITION,Paul WORTH LAP TIME,Paul WORTH ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME
3,7.070,7.070,1,6.930,6.930,2,7.010,7.010,4,7.280,7.280
3,9.470,16.550,1,9.140,16.070,2,9.320,16.340,4,9.310,16.600
3,8.880,25.430,1,9.100,25.180,2,9.010,25.350,4,9.010,25.610
3,9.160,34.590,1,9.130,34.320,2,9.100,34.450,4,9.140,34.760
3,9.480,44.070,1,9.520,43.840,2,9.430,43.890,4,9.460,44.220
