Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Ben SOUTHEE POSITION,Ben SOUTHEE LAP TIME,Ben SOUTHEE ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME
0,12.930,12.930,0,12.691,12.691,0,13.101,13.101,0,12.483,12.483
0,9.127,22.058,0,9.363,22.054,0,9.356,22.458,0,9.461,21.944
0,9.691,31.749,0,9.472,31.526,0,9.496,31.954,0,9.668,31.612
0,9.720,41.469,0,9.813,41.339,0,9.678,41.631,0,9.716,41.328
0,9.898,51.367,0,9.960,51.299,0,9.887,51.518,0,10.003,51.331
0,9.482,1:00.849,0,9.743,1:01.042,0,10.186,1:01.704,0,9.745,1:01.076
0,9.547,1:10.395,0,9.890,1:10.931,0,9.914,1:11.618,0,9.392,1:10.469
0,9.706,1:20.101,0,9.724,1:20.655,0,10.202,1:21.819,0,9.306,1:19.775
0,10.004,1:30.105,0,10.193,1:30.848,0,,,0,9.711,1:29.485
