BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,SHI Jingnan POSITION,SHI Jingnan LAP TIME,SHI Jingnan ELAPSED TIME,ANDERMANN Dominic POSITION,ANDERMANN Dominic LAP TIME,ANDERMANN Dominic ELAPSED TIME,PIVIROTTO Ryan POSITION,PIVIROTTO Ryan LAP TIME,PIVIROTTO Ryan ELAPSED TIME
1,12.42,12.42,2,12.46,12.46,3,12.59,12.59,5,12.86,12.86,4,12.72,12.72
1,9.45,21.87,2,9.52,21.98,3,9.51,22.10,5,9.45,22.31,4,9.46,22.18
1,9.31,31.18,2,9.35,31.33,3,9.33,31.43,5,9.31,31.62,4,9.34,31.52
1,9.19,40.37,2,9.14,40.47,3,9.10,40.53,5,9.14,40.76,4,9.12,40.64
1,9.01,49.38,2,9.05,49.52,3,9.08,49.61,5,9.08,49.84,4,9.07,49.71
1,8.87,58.25,2,8.86,58.38,3,8.87,58.48,5,9.12,58.96,4,8.82,58.53
1,8.77,1:07.02,3,8.80,1:07.18,4,8.88,1:07.36,5,9.34,1:08.30,2,8.63,1:07.16
1,8.95,1:15.97,2,8.89,1:16.07,4,8.87,1:16.23,5,9.73,1:18.03,3,9.05,1:16.21
1,9.15,1:25.12,2,9.16,1:25.23,4,9.52,1:25.75,5,10.14,1:28.17,3,9.14,1:25.35
