MA Yunfeng POSITION,MA Yunfeng LAP TIME,MA Yunfeng ELAPSED TIME,Jumpei YOSHIZAWA POSITION,Jumpei YOSHIZAWA LAP TIME,Jumpei YOSHIZAWA ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME
0,12.171,12.171,0,12.280,12.280,0,12.343,12.343,0,12.717,12.717
0,10.664,22.835,0,10.082,22.362,0,10.361,22.704,0,10.014,22.731
0,10.422,33.257,0,10.742,33.104,0,10.684,33.387,0,10.647,33.377
0,9.811,43.068,0,9.892,42.995,0,9.989,43.376,0,9.944,43.322
0,10.007,53.074,0,10.152,53.147,0,9.940,53.316,0,10.033,53.354
0,9.658,1:02.732,0,9.632,1:02.779,0,9.587,1:02.903,0,9.324,1:02.678
0,9.268,1:12.000,0,9.378,1:12.158,0,9.944,1:12.847,0,9.408,1:12.086
0,9.502,1:21.502,0,9.606,1:21.764,0,9.748,1:22.595,0,9.449,1:21.535
0,,,0,,,0,,,0,,
