Elena KAPLAN POSITION,Elena KAPLAN LAP TIME,Elena KAPLAN ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME
3,7.711,7.711,1,7.331,7.331,2,7.593,7.593,4,7.831,7.831
3,10.087,17.797,1,9.829,17.159,2,9.680,17.273,4,9.999,17.830
3,9.678,27.475,1,9.477,26.636,2,9.589,26.861,4,9.699,27.528
3,9.725,37.199,2,9.876,36.512,1,9.650,36.511,4,9.754,37.281
3,9.99,47.189,2,10.12,46.623,1,9.99,46.498,4,10.08,47.353
