START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
4,11.105,11.105,2,10.252,10.252,3,10.334,10.334,1,10.104,10.104,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
3,12.586,23.690,,,,2,13.280,23.614,1,13.360,23.463,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
3,12.948,36.637,,,,1,12.649,36.262,2,12.993,36.455,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
4,11.947,48.584,3,,48.480,1,12.030,48.292,2,11.977,48.432,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
2,11.603,1:00.187,4,11.768,1:00.247,1,11.804,1:00.095,3,11.757,1:00.189,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
4,11.687,1:11.874,3,11.499,1:11.746,1,11.524,1:11.619,2,11.493,1:11.682,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
4,11.440,1:23.313,3,11.411,1:23.157,1,11.402,1:23.021,2,11.475,1:23.156,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
4,11.185,1:34.498,3,11.304,1:34.461,1,11.296,1:34.316,2,11.242,1:34.398,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
4,10.537,1:45.035,3,10.520,1:44.980,1,10.492,1:44.808,2,10.525,1:44.923,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
3,9.744,1:54.778,4,9.862,1:54.841,1,9.815,1:54.622,2,9.725,1:54.647,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
3,9.510,2:04.288,4,9.526,2:04.367,2,9.510,2:04.131,1,9.353,2:04.000,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
2,9.301,2:13.588,4,9.444,2:13.810,3,9.588,2:13.719,1,9.131,2:13.130,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
3,10.091,2:23.679,2,9.696,2:23.505,4,10.313,2:24.031,1,9.598,2:22.728,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
3,23.52,2:47.192,0,,DQ,2,10.33,2:34.361,1,10.32,2:33.048,2002-2003,2003 European Championships Russia,1500M,m,Heats,1
