Milos APELTAUER POSITION,Milos APELTAUER LAP TIME,Milos APELTAUER ELAPSED TIME,Peter JELEN POSITION,Peter JELEN LAP TIME,Peter JELEN ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME
4,13.21,13.21,2,12.91,12.91,3,13.02,13.02,1,12.79,12.79
4,9.68,22.89,3,9.86,22.77,2,9.66,22.68,1,9.83,22.62
4,9.96,32.85,3,9.98,32.75,2,9.95,32.63,1,9.90,32.52
4,9.78,42.63,3,9.82,42.57,2,9.83,42.46,1,9.84,42.36
4,33.88,1:16.51,3,9.70,52.27,2,9.69,52.15,1,9.66,52.02
4,21.96,1:38.47,3,9.19,1:01.46,2,9.23,1:01.38,1,9.18,1:01.20
4,14.27,1:52.74,3,9.21,1:10.67,2,9.21,1:10.59,1,9.32,1:10.52
4,14.71,2:07.45,3,9.94,1:20.61,2,9.51,1:20.10,1,9.36,1:19.88
4,13.82,2:21.270,3,10.53,1:31.135,2,9.29,1:29.385,1,9.47,1:29.344
