Kyoko TATSUMI POSITION,Kyoko TATSUMI LAP TIME,Kyoko TATSUMI ELAPSED TIME,Mariya ZINCHENKO POSITION,Mariya ZINCHENKO LAP TIME,Mariya ZINCHENKO ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,WANG Xue POSITION,WANG Xue LAP TIME,WANG Xue ELAPSED TIME
4,13.35,13.35,3,8.51,8.51,2,7.81,7.81,1,7.63,7.63
4,12.55,25.90,3,10.32,18.83,2,9.90,17.71,1,9.89,17.52
4,10.02,35.92,3,10.08,28.91,2,9.53,27.24,1,9.53,27.05
4,10.15,46.07,3,10.12,39.03,2,9.54,36.78,1,9.50,36.55
4,10.70,56.762,3,10.19,49.213,2,9.72,46.495,1,9.57,46.120
