Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,TSO Ho Yan POSITION,TSO Ho Yan LAP TIME,TSO Ho Yan ELAPSED TIME,Petra ACKER POSITION,Petra ACKER LAP TIME,Petra ACKER ELAPSED TIME
1,7.63,7.63,2,7.94,7.94,3,8.12,8.12,4,8.31,8.31
1,10.07,17.70,2,10.00,17.94,4,10.82,18.94,3,10.26,18.57
1,9.64,27.34,2,9.63,27.57,4,10.51,29.45,3,10.10,28.67
1,9.84,37.18,2,9.84,37.41,4,10.86,40.31,3,10.10,38.77
1,10.22,47.397,2,10.72,48.124,4,11.47,51.772,3,10.50,49.265
