Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME,Tamas TUTRAI POSITION,Tamas TUTRAI LAP TIME,Tamas TUTRAI ELAPSED TIME,Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME
0,7.619,7.619,0,7.173,7.173,0,7.242,7.242,0,7.169,7.169
0,9.212,16.831,0,9.543,16.716,0,9.320,16.562,0,9.550,16.719
0,8.845,25.676,0,9.162,25.878,0,9.072,25.634,0,8.984,25.702
0,9.210,34.886,0,9.268,35.146,0,9.271,34.905,0,9.123,34.826
0,8.910,43.796,0,9.369,44.516,0,9.490,44.394,0,9.196,44.022
