WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,LEE June Seo POSITION,LEE June Seo LAP TIME,LEE June Seo ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME
1,6.70,6.70,2,6.96,6.96,3,6.99,6.99,4,7.09,7.09,5,7.32,7.32
1,8.61,15.31,2,8.68,15.64,4,8.90,15.89,3,8.66,15.75,5,8.68,16.00
1,8.14,23.45,2,8.20,23.84,4,8.19,24.08,3,8.19,23.94,5,8.23,24.23
1,8.29,31.74,2,8.28,32.12,4,8.26,32.34,3,8.19,32.13,5,8.34,32.57
1,8.44,40.18,4,8.71,40.838,3,8.47,40.811,2,8.58,40.71,5,8.54,41.111
