Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME,Alexis YANG POSITION,Alexis YANG LAP TIME,Alexis YANG ELAPSED TIME,Artur SULTANGALIYEV POSITION,Artur SULTANGALIYEV LAP TIME,Artur SULTANGALIYEV ELAPSED TIME
1,7.06,7.06,3,7.26,7.26,2,7.20,7.20,4,7.42,7.42
1,9.06,16.12,3,9.16,16.42,2,9.03,16.23,4,9.12,16.54
1,8.54,24.66,3,8.49,24.91,2,8.56,24.79,4,8.59,25.13
1,8.67,33.33,3,8.64,33.55,2,8.67,33.46,4,8.73,33.86
1,8.83,42.159,3,8.97,42.518,2,8.97,42.425,4,9.10,42.956
