MA Wei POSITION,MA Wei LAP TIME,MA Wei ELAPSED TIME,Artem KOZLOV POSITION,Artem KOZLOV LAP TIME,Artem KOZLOV ELAPSED TIME,FERCOQ Quentin POSITION,FERCOQ Quentin LAP TIME,FERCOQ Quentin ELAPSED TIME,Jacob JANSSON POSITION,Jacob JANSSON LAP TIME,Jacob JANSSON ELAPSED TIME,Krystian KORECKI POSITION,Krystian KORECKI LAP TIME,Krystian KORECKI ELAPSED TIME
1,6.84,6.84,2,6.99,6.99,3,7.25,7.25,4,7.47,7.47,5,7.76,7.76
1,8.62,15.46,2,8.70,15.69,3,8.86,16.11,4,9.13,16.60,5,9.25,17.01
1,8.41,23.87,2,8.42,24.11,3,8.42,24.53,4,8.83,25.43,5,8.96,25.97
1,8.67,32.54,2,8.59,32.70,3,8.56,33.09,4,8.90,34.33,5,9.22,35.19
1,8.92,41.46,2,8.82,41.52,3,8.65,41.727,4,9.20,43.512,5,9.48,44.649
