START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.78,9.78,3,9.92,9.92,2,9.80,9.80,5,10.10,10.10,4,10.05,10.05,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
2,13.54,23.32,3,13.56,23.48,1,13.38,23.18,5,13.68,23.78,4,13.55,23.60,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
2,13.16,36.48,3,13.12,36.60,1,13.16,36.34,5,13.10,36.88,4,13.11,36.71,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
2,12.49,48.97,3,12.50,49.10,1,12.47,48.81,5,12.45,49.33,4,12.51,49.22,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
2,11.97,1:00.94,3,11.92,1:01.02,1,11.97,1:00.78,5,11.99,1:01.32,4,11.92,1:01.14,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
2,11.92,1:12.86,3,11.97,1:12.99,1,11.97,1:12.75,5,11.84,1:13.16,4,11.96,1:13.10,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
3,11.28,1:24.14,1,11.08,1:24.07,2,11.37,1:24.12,4,11.01,1:24.17,5,11.14,1:24.24,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
5,10.00,1:34.14,2,9.65,1:33.72,4,9.82,1:33.94,1,9.42,1:33.59,3,9.61,1:33.85,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
5,8.97,1:43.11,2,9.09,1:42.81,4,9.05,1:42.99,1,9.14,1:42.73,3,9.06,1:42.91,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
5,9.34,1:52.45,2,9.37,1:52.18,4,9.37,1:52.36,1,9.38,1:52.11,3,9.37,1:52.28,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
5,9.59,2:02.04,2,9.55,2:01.73,3,9.43,2:01.79,1,9.53,2:01.64,4,9.60,2:01.88,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
5,9.44,2:11.48,2,9.23,2:10.96,3,9.28,2:11.07,1,9.25,2:10.89,4,9.38,2:11.26,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
4,9.64,2:21.12,1,9.21,2:20.17,3,9.24,2:20.31,2,9.37,2:20.26,5,9.88,2:21.14,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
4,9.95,2:31.061,1,9.27,2:29.439,2,9.25,2:29.555,3,9.69,2:29.949,5,18.56,2:39.698,0,,DNS,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,RepQuarterfinals,4
