Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Kristina PAPP POSITION,Kristina PAPP LAP TIME,Kristina PAPP ELAPSED TIME
0,16.445,16.445,0,16.538,16.538,0,16.757,16.757,0,16.066,16.066
0,13.101,29.546,0,13.143,29.680,0,13.110,29.867,0,13.167,29.233
0,12.461,42.007,0,12.338,42.018,0,12.379,42.247,0,12.586,41.819
0,11.811,53.818,0,11.913,53.931,0,11.847,54.093,0,12.410,54.229
0,11.467,1:05.286,0,11.360,1:05.291,0,11.491,1:05.584,0,12.591,1:06.820
0,10.417,1:15.703,0,10.476,1:15.767,0,10.420,1:16.004,0,12.941,1:19.761
0,9.915,1:25.618,0,9.951,1:25.719,0,9.914,1:25.918,0,13.002,1:32.763
0,9.726,1:35.344,0,9.672,1:35.390,0,9.795,1:35.714,0,13.595,1:46.358
0,9.917,1:45.261,0,9.821,1:45.212,0,,,0,13.633,1:59.992
