Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME,UM Cheon-Ho POSITION,UM Cheon-Ho LAP TIME,UM Cheon-Ho ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME
1,12.86,12.86,4,13.99,13.99,2,13.02,13.02,3,13.19,13.19
1,10.40,23.26,4,10.69,24.68,2,10.38,23.40,3,10.33,23.52
1,10.06,33.32,4,10.97,35.65,2,10.03,33.43,3,10.03,33.55
1,9.55,42.87,4,10.86,46.51,2,9.58,43.01,3,9.61,43.16
1,9.07,51.94,4,10.63,57.14,2,9.07,52.08,3,9.07,52.23
1,9.04,1:00.98,4,10.76,1:07.90,2,9.01,1:01.09,3,9.05,1:01.28
1,8.96,1:09.94,4,12.12,1:20.02,2,8.93,1:10.02,3,9.13,1:10.41
2,9.27,1:19.21,4,11.49,1:31.51,1,8.96,1:18.98,3,9.52,1:19.93
2,9.27,1:28.479,4,11.21,1:42.712,1,9.41,1:28.388,3,9.79,1:29.713
