Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,SONG Weilong POSITION,SONG Weilong LAP TIME,SONG Weilong ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME
4,12.64,12.64,2,12.43,12.43,3,12.63,12.63,1,12.26,12.26
4,9.52,22.16,1,9.33,21.77,3,9.45,22.08,2,9.61,21.87
4,9.32,31.49,1,9.37,31.14,3,9.21,31.29,2,9.31,31.19
4,9.16,40.66,2,9.19,40.34,3,9.09,40.38,1,8.91,40.10
4,9.33,49.99,2,9.38,49.73,3,9.47,49.86,1,9.43,49.54
4,9.50,59.49,2,9.46,59.19,3,9.38,59.25,1,9.46,59.01
3,9.20,1:08.70,1,9.15,1:08.35,2,9.25,1:08.50,4,9.87,1:08.88
3,9.08,1:17.78,1,9.11,1:17.47,2,9.20,1:17.70,4,9.78,1:18.67
3,22.96,1:40.737,1,9.81,1:27.274,0,,DQ,2,11.31,1:29.974
