Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Thomas de WITTE POSITION,Thomas de WITTE LAP TIME,Thomas de WITTE ELAPSED TIME,Ivan DOLINIC POSITION,Ivan DOLINIC LAP TIME,Ivan DOLINIC ELAPSED TIME
1,6.653,6.653,2,6.677,6.677,3,7.157,7.157,4,7.570,7.570
2,9.372,16.024,1,9.343,16.019,3,9.548,16.705,4,9.774,17.344
2,9.262,25.286,1,9.098,25.117,3,9.436,26.140,4,9.496,26.840
2,9.264,34.549,1,9.114,34.231,3,9.659,35.799,4,9.696,36.535
2,9.47,44.017,1,9.60,43.826,3,9.60,45.396,4,10.01,46.540
