Derek GRAY POSITION,Derek GRAY LAP TIME,Derek GRAY ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Mathieu GIROUX POSITION,Mathieu GIROUX LAP TIME,Mathieu GIROUX ELAPSED TIME,PAN Lei POSITION,PAN Lei LAP TIME,PAN Lei ELAPSED TIME
0,13.493,13.493,0,13.562,13.562,0,13.680,13.680,0,13.464,13.464
0,10.162,23.655,0,10.077,23.639,0,9.517,23.197,0,9.954,23.419
0,9.581,33.235,0,9.513,33.153,0,9.760,32.956,0,9.551,32.970
0,9.581,42.817,0,9.636,42.788,0,9.558,42.515,0,9.511,42.481
0,9.453,52.270,0,9.383,52.171,0,9.457,51.972,0,9.503,51.984
0,9.461,1:01.731,0,9.444,1:01.615,0,9.499,1:01.471,0,9.479,1:01.463
0,9.508,1:11.239,0,9.305,1:10.920,0,9.517,1:10.988,0,9.683,1:11.146
0,9.862,1:21.101,0,9.486,1:20.406,0,9.500,1:20.488,0,10.151,1:21.296
0,,,0,,,0,,,0,,
