START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,13.090,13.090,3,13.283,13.283,1,13.065,13.065,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.204,23.295,2,9.917,23.200,1,9.974,23.040,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.913,33.207,2,9.692,32.891,1,9.545,32.584,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.623,42.830,2,9.580,42.471,1,9.476,42.060,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.908,52.738,2,9.394,51.865,1,9.444,51.504,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.330,1:02.068,2,9.759,1:01.624,1,9.607,1:01.110,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.862,1:11.929,2,9.752,1:11.375,1,10.049,1:11.159,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.173,1:22.102,2,9.947,1:21.323,1,10.161,1:21.320,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.987,1:32.089,2,10.033,1:31.356,1,9.742,1:31.062,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.545,1:42.634,2,9.872,1:41.228,1,9.886,1:40.948,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.187,1:52.821,1,9.670,1:50.898,2,10.174,1:51.122,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.975,2:02.796,1,9.787,2:00.685,2,9.948,2:01.070,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.842,2:12.638,1,10.056,2:10.741,2,9.965,2:11.035,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,9.913,2:22.551,1,10.125,2:20.865,2,10.247,2:21.282,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.588,2:33.139,1,9.974,2:30.839,2,9.913,2:31.195,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.578,2:43.717,1,10.421,2:41.259,2,10.399,2:41.594,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.342,2:54.059,1,9.681,2:50.940,2,9.806,2:51.400,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
3,10.003,3:04.063,1,10.121,3:01.062,2,10.475,3:01.875,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,w,Heats,3
