Cole KRUEGER POSITION,Cole KRUEGER LAP TIME,Cole KRUEGER ELAPSED TIME,Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,YU Jiyang POSITION,YU Jiyang LAP TIME,YU Jiyang ELAPSED TIME,Billy SIMMS POSITION,Billy SIMMS LAP TIME,Billy SIMMS ELAPSED TIME
3,6.97,6.97,1,6.75,6.75,4,7.09,7.09,2,6.89,6.89,5,7.31,7.31
3,9.05,16.02,1,8.91,15.66,4,9.09,16.18,2,8.88,15.77,5,9.08,16.39
3,8.44,24.46,1,8.41,24.07,4,8.49,24.67,2,8.40,24.17,5,8.64,25.03
3,8.60,33.06,1,8.53,32.60,4,8.85,33.52,2,8.61,32.78,5,8.85,33.88
3,8.84,41.894,1,8.83,41.426,4,8.98,42.497,2,8.86,41.638,5,9.11,42.987
