Adam TIMAR POSITION,Adam TIMAR LAP TIME,Adam TIMAR ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Jason CLAGUE POSITION,Jason CLAGUE LAP TIME,Jason CLAGUE ELAPSED TIME,Tunay SIMSEK POSITION,Tunay SIMSEK LAP TIME,Tunay SIMSEK ELAPSED TIME,JUNG Hyun Woo (Andy) POSITION,JUNG Hyun Woo (Andy) LAP TIME,JUNG Hyun Woo (Andy) ELAPSED TIME
3,7.21,7.21,1,6.98,6.98,5,7.75,7.75,4,7.39,7.39,2,7.07,7.07
3,9.43,16.64,1,9.14,16.12,5,9.68,17.43,4,9.85,17.24,2,9.17,16.24
3,9.11,25.75,2,8.87,24.99,5,9.16,26.59,4,9.22,26.46,1,8.69,24.93
3,9.44,35.19,2,8.93,33.92,5,9.27,35.86,4,9.29,35.75,1,8.79,33.72
3,9.75,44.943,2,8.95,42.856,4,9.43,45.278,5,17.31,53.014,1,9.05,42.746
