VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Mary GRACE POSITION,Mary GRACE LAP TIME,Mary GRACE ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,Yasuko SAKASHITA POSITION,Yasuko SAKASHITA LAP TIME,Yasuko SAKASHITA ELAPSED TIME
0,7.497,7.497,0,7.866,7.866,0,7.423,7.423,0,7.650,7.650
0,10.020,17.517,0,10.157,18.023,0,10.078,17.501,0,10.215,17.865
0,9.663,27.180,0,9.541,27.565,0,9.505,27.006,0,9.973,27.838
0,9.831,37.011,0,9.520,37.085,0,9.748,36.754,0,12.078,39.916
0,,,0,,,0,,,0,,
