START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,12.52,12.52,1,12.40,12.40,3,12.64,12.64,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,9.36,21.88,1,9.36,21.76,3,9.37,22.01,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,9.01,30.89,1,8.99,30.75,3,9.02,31.03,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,8.94,39.83,1,8.97,39.72,3,8.87,39.90,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,9.10,48.93,1,8.97,48.69,3,9.11,49.01,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.05,57.98,1,8.99,57.68,2,8.87,57.88,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.92,1:06.90,1,8.95,1:06.63,2,8.92,1:06.80,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.89,1:15.79,1,8.80,1:15.43,2,8.81,1:15.61,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.84,1:24.63,1,8.78,1:24.21,2,8.69,1:24.30,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.04,1:33.67,1,8.92,1:33.13,2,8.92,1:33.22,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.31,1:42.98,1,9.03,1:42.16,2,9.02,1:42.24,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.10,1:52.08,1,9.10,1:51.26,2,9.16,1:51.40,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.99,2:01.07,1,9.05,2:00.31,2,9.00,2:00.40,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.74,2:09.81,1,8.94,2:09.25,2,8.96,2:09.36,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.76,2:18.57,1,8.89,2:18.14,2,8.86,2:18.22,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.95,2:27.52,1,8.98,2:27.12,2,9.00,2:27.22,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.44,2:36.96,1,9.12,2:36.24,2,9.08,2:36.30,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.25,2:46.21,1,9.09,2:45.33,2,9.16,2:45.46,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.15,2:55.36,1,9.08,2:54.41,2,9.00,2:54.46,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,8.80,3:04.16,1,9.15,3:03.56,2,9.19,3:03.65,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.03,3:13.19,2,9.05,3:12.61,1,8.79,3:12.44,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,9.54,3:22.73,2,9.17,3:21.78,1,8.91,3:21.35,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,9.55,3:32.28,3,16.41,3:38.19,1,9.10,3:30.45,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,9.42,3:41.70,3,9.37,3:47.56,1,9.10,3:39.55,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,9.36,3:51.06,3,9.38,3:56.94,1,9.08,3:48.63,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
2,12.87,4:03.93,3,9.31,4:06.25,1,9.00,3:57.63,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
3,16.06,4:19.99,2,9.36,4:15.61,1,8.92,4:06.55,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",3000mRelay,w,Quarterfinals,2
