Denise ALTMANN POSITION,Denise ALTMANN LAP TIME,Denise ALTMANN ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,HADZIC Irma POSITION,HADZIC Irma LAP TIME,HADZIC Irma ELAPSED TIME
2,8.169,8.169,1,7.555,7.555,3,9.335,9.335
2,10.993,19.162,1,10.254,17.808,3,13.432,22.767
2,10.780,29.942,1,10.236,28.044,3,12.974,35.741
2,11.305,41.247,1,10.383,38.426,3,13.359,49.099
2,11.71,52.948,1,10.87,49.294,3,13.93,1:03.022
