WANG Xinyue POSITION,WANG Xinyue LAP TIME,WANG Xinyue ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Ekaterina BARANOK POSITION,Ekaterina BARANOK LAP TIME,Ekaterina BARANOK ELAPSED TIME
1,7.62,7.62,2,7.97,7.97,3,8.36,8.36
1,10.03,17.65,2,10.12,18.09,3,10.31,18.67
1,9.60,27.25,2,9.46,27.55,3,9.64,28.31
1,9.86,37.11,2,9.90,37.45,3,9.95,38.26
1,9.85,46.956,2,10.03,47.479,3,10.07,48.324
