Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,SHCHUKIN Dmitry POSITION,SHCHUKIN Dmitry LAP TIME,SHCHUKIN Dmitry ELAPSED TIME,Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME
0,23.913,23.913,0,13.685,13.685,0,13.654,13.654,0,13.308,13.308
0,,,0,9.989,23.674,0,10.678,24.332,0,10.827,24.135
0,,34.319,0,10.532,34.206,0,10.320,34.651,0,10.286,34.421
0,10.279,44.598,0,10.237,44.443,0,10.384,45.035,0,10.378,44.799
0,9.894,54.493,0,9.924,54.367,0,10.359,55.394,0,10.440,55.239
0,9.780,1:04.273,0,9.659,1:04.026,0,10.453,1:05.846,0,10.501,1:05.740
0,9.528,1:13.801,0,9.697,1:13.723,0,10.905,1:16.751,0,10.563,1:16.303
0,9.850,1:23.651,0,9.763,1:23.486,0,10.625,1:27.375,0,11.008,1:27.311
0,,,0,,,0,,,0,,
