START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,10.72,10.72,3,10.94,10.94,1,10.59,10.59,5,11.25,11.25,4,11.09,11.09,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
3,17.40,28.12,2,16.93,27.87,1,17.11,27.70,5,17.19,28.44,4,17.16,28.25,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
3,15.71,43.83,2,15.73,43.60,1,15.69,43.39,5,15.67,44.11,4,15.74,43.99,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
3,14.90,58.73,2,14.86,58.46,1,14.93,58.32,5,14.92,59.03,4,14.87,58.86,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
3,13.57,1:12.30,2,13.67,1:12.13,1,13.65,1:11.97,5,13.58,1:12.61,4,13.57,1:12.43,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
3,12.00,1:24.30,2,11.99,1:24.12,1,12.04,1:24.01,5,11.91,1:24.52,4,11.91,1:24.34,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
3,10.20,1:34.50,1,10.21,1:34.33,2,10.41,1:34.42,5,10.19,1:34.71,4,10.29,1:34.63,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
4,10.22,1:44.72,2,10.17,1:44.50,3,10.21,1:44.63,1,9.68,1:44.39,5,10.18,1:44.81,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
4,9.47,1:54.19,2,9.53,1:54.03,3,9.49,1:54.12,1,9.57,1:53.96,5,9.53,1:54.34,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
4,9.90,2:04.09,2,9.83,2:03.86,3,9.85,2:03.97,1,9.79,2:03.75,5,9.90,2:04.24,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
4,9.76,2:13.85,2,9.77,2:13.63,3,9.76,2:13.73,1,9.79,2:13.54,5,9.80,2:14.04,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
4,9.73,2:23.58,2,9.73,2:23.36,3,9.74,2:23.47,1,9.70,2:23.24,5,9.99,2:24.03,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
4,9.75,2:33.33,2,9.63,2:32.99,3,9.79,2:33.26,1,9.61,2:32.85,5,10.93,2:34.96,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
5,15.64,2:48.963,2,9.77,2:42.752,3,10.22,2:43.478,1,9.78,2:42.621,4,11.75,2:46.702,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),1500m,w,Heats,4
