Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,CHARLES Alyson POSITION,CHARLES Alyson LAP TIME,CHARLES Alyson ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,DOAK Rikki POSITION,DOAK Rikki LAP TIME,DOAK Rikki ELAPSED TIME,MALAGICH Emina POSITION,MALAGICH Emina LAP TIME,MALAGICH Emina ELAPSED TIME
1,7.10,7.10,4,7.57,7.57,2,7.26,7.26,3,7.54,7.54,5,7.74,7.74
1,9.24,16.34,4,9.49,17.06,2,9.19,16.45,3,9.13,16.67,5,9.35,17.09
1,8.69,25.03,4,8.85,25.91,2,8.68,25.13,3,8.66,25.33,5,8.99,26.08
1,8.83,33.86,4,8.96,34.87,2,8.82,33.95,3,8.77,34.10,5,8.99,35.07
1,9.01,42.87,4,9.16,44.034,2,9.08,43.03,3,9.09,43.19,5,9.03,44.109
