Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME,BERZINA Liene POSITION,BERZINA Liene LAP TIME,BERZINA Liene ELAPSED TIME,Maria GARCIA POSITION,Maria GARCIA LAP TIME,Maria GARCIA ELAPSED TIME,Olesya OSKINA POSITION,Olesya OSKINA LAP TIME,Olesya OSKINA ELAPSED TIME
4,8.722,8.722,3,8.512,8.512,1,7.718,7.718,2,7.830,7.830
4,11.641,20.363,3,11.112,19.624,1,9.902,17.620,2,10.034,17.864
4,11.571,31.933,3,10.818,30.441,1,9.632,27.251,2,10.129,27.993
4,11.766,43.699,3,10.867,41.308,1,10.007,37.257,2,9.790,37.783
4,12.45,56.144,3,11.11,52.409,1,10.49,47.741,2,10.43,48.205
