SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Patricija SLUGA POSITION,Patricija SLUGA LAP TIME,Patricija SLUGA ELAPSED TIME,Renata KARABOVA POSITION,Renata KARABOVA LAP TIME,Renata KARABOVA ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME
0,14.744,14.744,0,14.424,14.424,0,14.584,14.584,0,15.211,15.211,0,15.039,15.039
0,10.895,25.639,0,10.760,25.184,0,10.717,25.301,0,10.579,25.789,0,10.714,25.753
0,10.093,35.731,0,10.255,35.439,0,10.556,35.857,0,10.373,36.162,0,10.172,35.925
0,10.369,46.100,0,10.470,45.909,0,10.795,46.652,0,10.361,46.523,0,10.213,46.138
0,10.546,56.646,0,10.510,56.419,0,10.703,57.354,0,10.294,56.817,0,10.724,56.862
0,10.306,1:06.952,0,10.401,1:06.820,0,11.575,1:08.930,0,10.599,1:07.416,0,10.293,1:07.155
0,9.823,1:16.776,0,10.617,1:17.437,0,11.935,1:20.864,0,10.709,1:18.126,0,10.259,1:17.414
0,10.065,1:26.841,0,10.762,1:28.199,0,12.509,1:33.373,0,11.292,1:29.417,0,10.296,1:27.711
0,,,0,,,0,,,0,,,0,,
