Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME
1,6.730,6.730,2,7.270,7.270,3,7.480,7.480,4,7.560,7.560
1,9.040,15.780,2,9.100,16.380,3,8.990,16.470,4,9.420,16.980
1,8.610,24.390,2,8.650,25.030,4,9.160,25.630,3,8.620,25.610
1,8.610,33.000,2,8.780,33.810,3,8.520,34.160,4,8.970,34.590
1,8.930,41.940,2,9.050,42.870,3,9.090,43.260,4,9.060,43.650
