XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME,Paul BEAUCHAMP POSITION,Paul BEAUCHAMP LAP TIME,Paul BEAUCHAMP ELAPSED TIME,OLAH Bence POSITION,OLAH Bence LAP TIME,OLAH Bence ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME,Hironobu MURATAKE POSITION,Hironobu MURATAKE LAP TIME,Hironobu MURATAKE ELAPSED TIME
1,6.83,6.83,3,7.13,7.13,2,6.95,6.95,5,7.43,7.43,4,7.28,7.28
1,8.81,15.64,3,8.82,15.95,2,8.81,15.76,5,8.86,16.29,4,8.89,16.17
1,8.48,24.12,3,8.42,24.37,2,8.54,24.30,5,8.56,24.85,4,8.58,24.75
1,8.68,32.80,3,8.69,33.06,2,8.57,32.87,5,8.74,33.59,4,8.66,33.41
1,8.84,41.64,3,8.76,41.798,2,8.87,41.728,5,8.80,42.381,4,8.89,42.293
