Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME
0,7.002,7.002,0,7.060,7.060,0,7.218,7.218,0,7.084,7.084
0,9.090,16.092,0,9.059,16.119,0,9.085,16.302,0,9.449,16.532
0,8.748,24.840,0,8.846,24.965,0,8.755,25.058,0,9.048,25.580
0,9.130,33.970,0,8.967,33.932,0,9.026,34.084,0,9.266,34.846
0,,,0,,,0,,,0,,
