QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,MALAGICH Emina POSITION,MALAGICH Emina LAP TIME,MALAGICH Emina ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME
2,7.48,7.48,3,7.56,7.56,1,7.27,7.27,5,7.83,7.83,4,7.71,7.71
2,9.28,16.76,3,9.36,16.92,1,9.32,16.59,5,9.46,17.29,4,9.37,17.08
2,8.75,25.51,3,8.74,25.66,1,8.82,25.41,5,8.74,26.03,4,8.85,25.93
2,8.95,34.46,3,8.95,34.61,1,8.97,34.38,5,8.91,34.94,4,8.84,34.77
2,,43.672,3,,43.676,1,9.23,43.599,5,9.49,44.409,4,9.10,43.860
