Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME,Olga BELYAKOVA POSITION,Olga BELYAKOVA LAP TIME,Olga BELYAKOVA ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Elena KAPLAN POSITION,Elena KAPLAN LAP TIME,Elena KAPLAN ELAPSED TIME
0,7.710,7.710,0,8.004,8.004,0,7.667,7.667,0,8.079,8.079
0,10.054,17.764,0,9.946,17.950,0,9.944,17.611,0,10.259,18.339
0,9.610,27.374,0,9.492,27.442,0,9.686,27.297,0,9.625,27.964
0,9.786,37.160,0,9.697,37.139,0,9.709,37.006,0,10.113,38.077
0,,,0,,,0,,,0,,
