START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,7.66,7.66,6,8.42,8.42,4,8.10,8.10,3,7.95,7.95,2,7.80,7.80,5,8.25,8.25,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
1,11.68,19.34,4,11.19,19.61,5,11.52,19.62,3,11.57,19.52,2,11.63,19.43,6,11.47,19.72,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
3,10.48,29.82,1,10.07,29.68,5,10.49,30.11,4,10.40,29.92,2,10.31,29.74,6,10.49,30.21,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
2,10.51,40.33,1,10.53,40.21,5,10.47,40.58,4,10.57,40.49,3,10.64,40.38,6,10.48,40.69,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
2,10.80,51.13,1,10.85,51.06,5,10.86,51.44,4,10.80,51.29,3,10.82,51.20,6,10.86,51.55,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
2,10.87,1:02.00,1,10.86,1:01.92,5,10.87,1:02.31,4,10.87,1:02.16,3,10.86,1:02.06,6,10.83,1:02.38,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
3,10.38,1:12.38,2,10.38,1:12.30,5,10.33,1:12.64,4,10.36,1:12.52,1,10.23,1:12.29,6,10.36,1:12.74,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
2,9.80,1:22.18,3,9.89,1:22.19,5,9.89,1:22.53,4,9.77,1:22.29,1,9.87,1:22.16,6,9.91,1:22.65,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
1,9.48,1:31.66,5,9.88,1:32.07,4,9.41,1:31.94,2,9.45,1:31.74,3,9.60,1:31.76,6,9.50,1:32.15,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
1,9.64,1:41.30,5,9.62,1:41.69,4,9.66,1:41.60,2,9.62,1:41.36,3,9.68,1:41.44,6,9.65,1:41.80,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
1,9.25,1:50.55,5,9.23,1:50.92,4,9.17,1:50.77,2,9.23,1:50.59,3,9.29,1:50.73,6,9.17,1:50.97,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
6,35.95,2:26.50,5,9.16,2:00.08,2,9.09,1:59.86,3,9.29,1:59.88,1,9.04,1:59.77,4,8.93,1:59.90,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
6,27.98,2:54.48,5,9.45,2:09.53,4,9.57,2:09.43,2,9.32,2:09.20,1,9.41,2:09.18,3,9.42,2:09.32,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
5,17.63,3:12.102,3,9.49,2:19.017,2,9.43,2:18.858,1,9.28,2:18.474,4,9.94,2:19.114,0,,PEN,2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2
