LIU Cuijia POSITION,LIU Cuijia LAP TIME,LIU Cuijia ELAPSED TIME,SPIRIDONOVA Elizaveta POSITION,SPIRIDONOVA Elizaveta LAP TIME,SPIRIDONOVA Elizaveta ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME
0,7.207,7.207,0,7.145,7.145,0,7.689,7.689,0,7.457,7.457
0,9.691,16.898,0,11.909,19.054,0,9.928,17.617,0,9.695,17.152
0,9.371,26.268,0,10.892,29.945,0,9.336,26.953,0,9.448,26.600
0,9.442,35.711,0,10.911,40.856,0,9.418,36.371,0,9.261,35.861
0,,,0,,,0,,,0,,
