WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME
1,6.78,6.78,2,7.00,7.00,3,7.13,7.13,4,7.34,7.34
1,8.98,15.76,2,9.02,16.02,3,9.17,16.30,4,9.24,16.58
1,8.68,24.44,2,8.58,24.60,3,8.91,25.21,4,8.97,25.55
1,8.72,33.16,2,8.67,33.27,3,9.03,34.24,4,9.06,34.61
1,8.95,42.105,2,8.92,42.189,3,9.21,43.441,4,9.39,44.000
