KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Roberto PUKITIS POSITION,Roberto PUKITIS LAP TIME,Roberto PUKITIS ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME
1,6.79,6.79,2,6.89,6.89,3,7.05,7.05,4,7.30,7.30
1,8.91,15.70,2,8.89,15.78,3,8.84,15.89,4,8.77,16.07
1,8.26,23.96,2,8.26,24.04,3,8.24,24.13,4,8.32,24.39
1,8.28,32.24,2,8.27,32.31,3,8.25,32.38,4,8.35,32.74
1,8.42,40.66,3,8.56,40.87,2,8.41,40.79,4,8.47,41.21
