KIKUCHI Sumire POSITION,KIKUCHI Sumire LAP TIME,KIKUCHI Sumire ELAPSED TIME,Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME,Louise MILESI POSITION,Louise MILESI LAP TIME,Louise MILESI ELAPSED TIME
1,7.66,7.66,2,7.76,7.76,3,7.98,7.98
1,9.77,17.43,2,9.80,17.56,3,9.69,17.67
1,9.24,26.67,2,9.39,26.95,3,9.37,27.04
1,9.37,36.04,2,9.58,36.53,3,9.49,36.53
1,9.61,45.641,2,10.37,46.897,3,10.57,47.100
