Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME
0,6.830,6.830,0,7.023,7.023,0,7.007,7.007,0,7.216,7.216
0,9.407,16.237,0,9.264,16.287,0,9.100,16.107,0,9.306,16.522
0,8.727,24.965,0,8.708,24.995,0,9.276,25.384,0,8.999,25.521
0,8.805,33.770,0,8.921,33.916,0,9.000,34.384,0,8.883,34.404
0,9.309,43.079,0,9.158,43.074,0,9.714,44.098,0,9.156,43.560
