START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
5,10.03,10.03,4,9.90,9.90,3,9.83,,6,10.25,10.25,2,9.80,9.80,1,9.69,9.69,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,12.02,22.05,4,12.05,21.95,3,11.95,,6,11.96,22.21,2,11.83,21.63,1,11.74,21.43,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,11.11,33.16,4,11.12,33.07,3,11.13,,6,11.06,33.27,2,11.18,32.81,1,11.29,32.72,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,11.96,45.12,4,11.92,44.99,3,11.90,,6,11.99,45.26,2,11.87,44.68,1,11.79,44.51,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,11.10,56.22,4,11.11,56.10,3,11.15,,6,11.07,56.33,2,11.13,55.81,1,11.18,55.69,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,10.80,1:07.02,4,10.79,1:06.89,3,10.79,,6,10.70,1:07.03,2,10.85,1:06.66,1,10.86,1:06.55,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
6,10.88,1:17.90,4,10.79,1:17.68,3,10.80,,5,10.78,1:17.81,2,10.80,1:17.46,1,10.78,1:17.33,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
6,10.46,1:28.36,4,10.37,1:28.05,3,10.40,,5,10.34,1:28.15,2,10.42,1:27.88,1,10.46,1:27.79,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
6,10.20,1:38.56,4,10.26,1:38.31,3,10.27,,5,10.27,1:38.42,2,10.25,1:38.13,1,10.22,1:38.01,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
6,10.23,1:48.79,4,10.03,1:48.34,3,10.09,,5,10.05,1:48.47,2,10.12,1:48.25,1,10.15,1:48.16,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
6,10.44,1:59.23,2,9.76,1:58.10,1,9.72,,3,9.73,1:58.20,5,10.16,1:58.41,4,10.10,1:58.26,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,10.91,2:10.14,1,9.74,2:07.84,6,24.06,2:22.09,2,9.70,2:07.90,4,9.97,2:08.38,3,10.02,2:08.28,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,11.55,2:21.69,1,9.96,2:17.80,,,,1,9.90,2:17.80,4,10.33,2:18.71,3,10.21,2:18.49,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
5,12.21,2:33.90,2,10.15,2:27.95,,,,1,9.71,2:27.51,4,10.95,2:29.66,3,10.37,2:28.86,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1
