Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Ekaterina STUKANOV POSITION,Ekaterina STUKANOV LAP TIME,Ekaterina STUKANOV ELAPSED TIME,Sherry STUTHRIDGE POSITION,Sherry STUTHRIDGE LAP TIME,Sherry STUTHRIDGE ELAPSED TIME,Viktorija DERGACA POSITION,Viktorija DERGACA LAP TIME,Viktorija DERGACA ELAPSED TIME
1,7.498,7.498,2,7.591,7.591,3,8.281,8.281,4,8.466,8.466
1,10.105,17.602,2,10.338,17.929,4,11.114,19.394,3,10.903,19.368
1,9.769,27.370,2,9.875,27.803,3,10.564,29.958,4,10.807,30.175
1,9.828,37.198,2,10.494,38.296,4,11.107,41.065,3,10.867,41.041
1,10.76,47.958,2,10.72,49.013,4,11.41,52.471,3,11.19,52.230
