Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,CHO Nam-Kyu POSITION,CHO Nam-Kyu LAP TIME,CHO Nam-Kyu ELAPSED TIME,Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME,Anton SIMON POSITION,Anton SIMON LAP TIME,Anton SIMON ELAPSED TIME
0,13.188,13.188,0,13.256,13.256,0,13.535,13.535,0,13.462,13.462
0,10.064,23.252,0,10.010,23.265,0,10.091,23.625,0,10.114,23.576
0,10.134,33.385,0,10.260,33.525,0,10.102,33.727,0,10.134,33.710
0,10.556,43.941,0,10.429,43.954,0,10.591,44.318,0,10.367,44.077
0,10.088,54.029,0,9.694,53.647,0,9.844,54.161,0,9.594,53.670
0,9.571,1:03.600,0,9.448,1:03.095,0,9.676,1:03.837,0,9.968,1:03.638
0,10.063,1:13.664,0,9.571,1:12.666,0,9.933,1:13.770,0,10.025,1:13.663
0,10.102,1:23.765,0,9.713,1:22.379,0,10.084,1:23.853,0,10.115,1:23.778
0,,,0,,,0,,,0,,
