Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,J.R. CELSKI POSITION,J.R. CELSKI LAP TIME,J.R. CELSKI ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME
1,6.88,6.88,2,7.00,7.00,3,7.12,7.12,5,7.32,7.32,4,7.26,7.26
1,8.99,15.87,2,8.94,15.94,3,8.93,16.05,5,9.07,16.39,4,9.04,16.30
1,8.46,24.33,2,8.51,24.45,3,8.48,24.53,5,8.50,24.89,4,8.48,24.78
1,8.61,32.94,2,8.59,33.04,3,8.61,33.14,5,8.57,33.46,4,8.57,33.35
1,8.76,41.689,2,8.73,41.764,3,8.75,41.882,5,8.79,42.241,4,8.70,42.051
