Paul BEAUCHAMP POSITION,Paul BEAUCHAMP LAP TIME,Paul BEAUCHAMP ELAPSED TIME,Alex VARNYU POSITION,Alex VARNYU LAP TIME,Alex VARNYU ELAPSED TIME,Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME
2,7.49,7.49,3,7.59,7.59,1,6.92,6.92
2,9.38,16.87,3,9.47,17.06,1,9.05,15.97
2,8.73,25.60,3,8.65,25.71,1,8.57,24.54
2,8.83,34.43,3,8.83,34.54,1,8.60,33.14
2,9.16,43.587,3,9.17,43.706,1,8.82,41.952
