Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,Attila TARCALI POSITION,Attila TARCALI LAP TIME,Attila TARCALI ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME,Vitaly MIKHEENKOV POSITION,Vitaly MIKHEENKOV LAP TIME,Vitaly MIKHEENKOV ELAPSED TIME
0,17.312,17.312,0,17.767,17.767,0,17.517,17.517,0,16.564,16.564
0,9.277,26.589,0,13.493,31.259,0,9.340,26.857,0,9.395,25.959
0,9.418,36.007,0,14.619,45.878,0,9.319,36.177,0,9.694,35.653
0,9.629,45.636,0,14.463,1:00.341,0,9.436,45.613,0,9.765,45.418
0,,,0,,,0,,,0,,
