Tatiana ZIMOVA POSITION,Tatiana ZIMOVA LAP TIME,Tatiana ZIMOVA ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,CHOI Eun-Kyung POSITION,CHOI Eun-Kyung LAP TIME,CHOI Eun-Kyung ELAPSED TIME,CHENG Xiao Lei POSITION,CHENG Xiao Lei LAP TIME,CHENG Xiao Lei ELAPSED TIME
4,8.104,8.104,2,7.531,7.531,3,7.672,7.672,1,7.506,7.506
4,10.401,18.505,1,9.751,17.281,3,9.898,17.569,2,9.864,17.370
4,10.133,28.637,1,9.205,26.486,3,9.529,27.097,2,9.562,26.931
4,10.281,38.917,1,9.377,35.862,3,9.527,36.624,2,9.515,36.446
4,10.46,49.369,1,9.89,45.750,3,9.89,46.505,2,10.02,46.463
