Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,Morgan IZYKOWSKI POSITION,Morgan IZYKOWSKI LAP TIME,Morgan IZYKOWSKI ELAPSED TIME
1,14.14,14.14,2,14.24,14.24,4,14.50,14.50,3,14.36,14.36
1,11.04,25.18,2,11.06,25.30,4,11.02,25.52,3,11.07,25.43
1,10.70,35.88,2,10.68,35.98,4,10.65,36.17,3,10.66,36.09
1,10.31,46.19,2,10.30,46.28,4,10.30,46.47,3,10.29,46.38
1,10.05,56.24,2,10.07,56.35,4,10.07,56.54,3,10.07,56.45
1,9.93,1:06.17,2,9.92,1:06.27,4,9.89,1:06.43,3,9.84,1:06.29
1,9.90,1:16.07,2,9.90,1:16.17,4,10.02,1:16.45,3,10.04,1:16.33
1,9.98,1:26.05,2,10.00,1:26.17,4,9.90,1:26.35,3,9.86,1:26.19
1,10.19,1:36.240,3,10.44,1:36.604,4,10.32,1:36.667,2,10.24,1:36.427
