WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME
0,7.026,7.026,0,7.466,7.466,0,7.660,7.660
0,9.625,16.650,0,9.827,17.293,0,9.905,17.566
0,9.449,26.099,0,9.344,26.637,0,9.555,27.120
0,9.607,35.706,0,9.517,36.154,0,9.737,36.857
0,9.828,45.534,0,10.060,46.213,0,10.205,47.062
