Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Shinyu FUJIMOTO POSITION,Shinyu FUJIMOTO LAP TIME,Shinyu FUJIMOTO ELAPSED TIME,Claudio RINALDI POSITION,Claudio RINALDI LAP TIME,Claudio RINALDI ELAPSED TIME
1,6.790,6.790,4,7.020,7.020,3,6.950,6.950,2,6.950,6.950
1,9.520,16.320,3,9.400,16.430,2,9.370,16.330,4,9.590,16.540
1,9.340,25.660,4,9.530,25.960,3,9.380,25.710,2,9.160,25.710
1,9.360,35.030,3,9.230,35.200,2,9.340,35.050,4,9.540,35.250
1,9.560,44.600,4,9.670,44.870,3,9.570,44.630,2,9.350,44.600
